JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458017.32302,15.621,0.048,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.076,Z,-5.882,-4.786,2458017.32482,SN 2017EAW,AAVSO,STD,,,,
2458017.32343,15.685,0.050,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.075,Z,-5.885,-4.698,2458017.32523,SN 2017EAW,AAVSO,STD,,,,
2458017.33933,15.751,0.017,,V,MAND,,000-BCL-926,000-BCL-910,X18820L,,0,1.039,Z,15.327,14.540,2458017.34113,SN 2017EAW,AAVSO,STD,,,,
2458017.35417,<14.1,,,Vis.,OJR,,141,,X18827AG,,,,Z,,,,SN 2017EAW,,STD,,,,
2458017.361609,14.637,0.048,,R,DPA,,000-BCL-934,000-BMH-313,X20915AFA,,0,,Z,14.871,13.963,,SN 2017EAW,VVS,STD,,,,
2458017.364028,14.082,0.049,,I,DPA,,000-BCL-934,000-BMH-313,X20915AFA,,0,,Z,15.213,14.125,,SN 2017EAW,VVS,STD,,,,
2458017.37969,15.758,0.044,,V,MZK,,ENSEMBLE,125,X19665AAL,,0,1.081,Z,,12.552,,SN 2017EAW,AAVSO,STD,,,,
2458017.42477,15.675,0.091,,CV,KRAB,,ENSEMBLE,134,171001,,0,,Z,,13.355,,2017EAW,AAVSO,STD,,,,
2458017.50613,15.765,0.068,,V,LMA,,000-BCL-922,000-BCL-940,X18876PG,,0,1.032,Z,11.653,13.665,,SN 2017EAW,RASC,STD,,,,
2458017.619,15.366,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458018.30999,17.454,0.070,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.167,,SN 2017EAW,BAV,STD,57,,,
2458018.31060,15.634,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.426,,SN 2017EAW,BAV,STD,57,,,
2458018.349,15.6,,,Vis.,PYG,,153-3,,AAVSO X18919OU,,,,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2458018.349219,15.777,0.017,,V,MAND,,000-BCL-926,000-BCL-910,X18820L,,0,1.040,Z,15.327,14.540,2458018.34948 ,SN 2017EAW,AAVSO,STD,,,,
2458018.35020,15.666,0.039,,V,ATE,,NA,134,X18809KV,,0,1.060,Z,,13.425,2458018.35200,SN 2017EAW,AAVSO,STD,,,,
2458018.435,<15.3,,,Vis.,VTY,,<153,,X18920GQ,40CM,,,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2458018.552326,14.747,0.060,,R,DPA,,000-BCL-934,000-BMH-313,X20922BRB,,0,,Z,14.915,14.070,,SN 2017EAW,VVS,STD,,,,
2458018.554826,14.133,0.054,,I,DPA,,000-BCL-934,000-BMH-313,X20922BRB,,0,,Z,15.320,14.236,,SN 2017EAW,VVS,STD,,,,
2458018.58125,<13.4,,,Vis.,SLH,,134,,x18820jt,,,,Z,,,,AT 2017EAW,AAVSO,STD,,,,
2458018.685648,15.675,0.021,,V,FSRA,,138,145,X18838A,,0,1.140,Z,13.386,14.085,,SN 2017EAW,,STD,,,,
2458018.691574,14.619,0.010,,R,FSRA,,138,145,X18838A,,0,1.145,Z,12.900,13.552,,SN 2017EAW,,STD,,,,
2458018.693148,17.368,0.124,,B,FSRA,,138,145,X18838A,,0,1.147,Z,14.390,15.232,,SN 2017EAW,,STD,,,,
2458019.29831,15.705,0.033,,V,ATE,,NA,134,X18809KV,,0,1.094,Z,,13.434,2458019.30011,SN 2017EAW,AAVSO,STD,,,,
2458019.29948,15.763,0.049,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.03,Z,,17.561,,SN 2017EAW,VVS,STD,,,,
2458019.31978,15.664,0.049,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.074,Z,-5.902,-4.837,2458019.32158,SN 2017EAW,AAVSO,STD,,,,
2458019.32019,15.691,0.050,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.074,Z,-5.912,-4.752,2458019.32199,SN 2017EAW,AAVSO,STD,,,,
2458019.32059,15.784,0.052,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.073,Z,-5.949,-4.779,2458019.32239,SN 2017EAW,AAVSO,STD,,,,
2458019.32309,17.1520,0.0543,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458019.32669,15.6919,0.0136,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458019.329977,14.6189,0.0074,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458019.330833,15.1817,0.0122,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458019.442,15.362,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458019.59306,15.2,,,Vis.,CKB,Y,141,152,X18926GZ,V,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2458020.30479,15.719,0.023,,V,ATE,,NA,134,X18809KV,,0,1.085,Z,,13.422,2458020.30659,SN 2017EAW,AAVSO,STD,,,,
2458020.321559,15.767,0.016,,V,MAND,,000-BCL-926,000-BCL-910,X18820L,,0,1.039,Z,15.327,14.540,2458020.32182 ,SN 2017EAW,AAVSO,STD,,,,
2458020.34358,15.680,0.046,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.012,Z,,12.959,2458020.34538,AT 2017EAW,AAVSO,STD,,,,
2458020.34394,15.690,0.046,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.011,Z,,12.959,2458020.34574,AT 2017EAW,AAVSO,STD,,,,
2458020.34430,15.343,0.040,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.011,Z,,12.959,2458020.34610,AT 2017EAW,AAVSO,STD,,,,
2458020.34465,15.740,0.050,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.011,Z,,12.959,2458020.34645,AT 2017EAW,AAVSO,STD,,,,
2458020.34501,15.672,0.050,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.011,Z,,12.959,2458020.34681,AT 2017EAW,AAVSO,STD,,,,
2458020.34537,15.943,0.054,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.011,Z,,12.959,2458020.34717,AT 2017EAW,AAVSO,STD,,,,
2458020.35694,15.617,0.01,,TG,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.458,,,SN 2017EAW,AAVSO,STD,,,,
2458020.35694,14.557,0.01,,TR,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.067,,,SN 2017EAW,AAVSO,STD,,,,
2458020.35694,17.289,,,TB,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.727,,,SN 2017eaw,AAVSO,STD,,,,
2458021.318039,15.728,0.016,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.040,Z,15.327,15.327,2458021.31830 ,SN 2017EAW,AAVSO,STD,,,,
2458021.32929,15.729,0.040,,V,ATE,,NA,134,X18809KV,,0,1.065,Z,,13.430,2458021.33109,SN 2017EAW,AAVSO,STD,,,,
2458021.33434,15.820,0.068,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.063,Z,-5.717,-4.594,2458021.33614,SN 2017EAW,AAVSO,STD,,,,
2458021.33475,15.653,0.060,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.063,Z,-5.706,-4.463,2458021.33655,SN 2017EAW,AAVSO,STD,,,,
2458021.33515,15.667,0.064,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.063,Z,-5.651,-4.573,2458021.33695,SN 2017EAW,AAVSO,STD,,,,
2458021.33784,15.467,0.029,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.097,Z,,12.959,2458021.33964,AT 2017EAW,AAVSO,STD,,,,
2458021.33821,15.945,0.035,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.097,Z,,12.959,2458021.34001,AT 2017EAW,AAVSO,STD,,,,
2458021.33856,15.285,0.026,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.097,Z,,12.959,2458021.34036,AT 2017EAW,AAVSO,STD,,,,
2458021.33892,15.460,0.028,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.097,Z,,12.959,2458021.34072,AT 2017EAW,AAVSO,STD,,,,
2458021.33948,15.336,0.033,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.096,Z,,12.959,2458021.34128,AT 2017EAW,AAVSO,STD,,,,
2458021.35332,17.375,0.050,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.167,,SN 2017EAW,BAV,STD,58,,,
2458021.35394,15.601,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.416,,SN 2017EAW,BAV,STD,58,,,
2458021.376157,14.717,0.057,,R,DPA,,000-BCL-934,000-BMH-313,X20922BRB,,0,,Z,14.925,14.101,,SN 2017EAW,VVS,STD,,,,
2458021.378565,14.128,0.053,,I,DPA,,000-BCL-934,000-BMH-313,X20922BRB,,0,,Z,15.279,14.177,,SN 2017EAW,VVS,STD,,,,
2458021.52520,15.823,0.059,,V,LMA,,000-BCL-922,000-BCL-940,X18876PG,,0,1.022,Z,11.816,13.811,,SN 2017EAW,RASC,STD,,,,
2458021.66667,14.9,,,V,MII,,,,X18920ZD,,0,,Z,14.5,15.2,,SN 2017EAW,MCSE,STD,,,,
2458022.27662,14.701,0.061,,R,DPA,,000-BCL-934,000-BMH-313,X21004CPE,,0,,Z,14.899,14.000,,SN 2017EAW,VVS,STD,,,,
2458022.279051,14.011,0.051,,I,DPA,,000-BCL-934,000-BMH-313,X21004CPE,,0,,Z,15.299,14.149,,SN 2017EAW,VVS,STD,,,,
2458022.29624,17.414,0.060,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.171,,SN 2017eaw,BAV,STD,59,,,
2458022.29685,15.589,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.414,,SN 2017eaw,BAV,STD,59,,,
2458022.29722,15.4,,,CV,WKL,,,,X20991BZ,,0,,Z,15.3,15.6,,SN 2017EAW,BAV,STD,,,,
2458022.30115,15.724,0.041,,V,ATE,,NA,134,X18809KV,,0,1.083,Z,,13.429,2458022.30294,SN 2017EAW,AAVSO,STD,,,,
2458022.328567,15.56,0.15,,CV,UMAA,,000-BCL-934,000-BMH-313,X18838BE,,0,,Z,14.05,13.26,,SN 2017EAW,,STD,,,,
2458022.40306,15.706,0.083,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.079,Z,-5.858,-4.625,2458022.40485,SN 2017EAW,AAVSO,STD,,,,
2458022.40347,15.676,0.084,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.080,Z,-5.815,-4.554,2458022.40526,SN 2017EAW,AAVSO,STD,,,,
2458022.676238,15.694,0.025,,V,FSRA,,138,145,X18838AA,,0,1.141,Z,13.390,14.128,,SN 2017EAW,,STD,,,,
2458022.681181,14.639,0.010,,R,FSRA,,138,145,X18838AA,,0,1.146,Z,12.868,13.525,,SN 2017EAW,,STD,,,,
2458022.682569,17.477,0.129,,B,FSRA,,138,145,X18838AA,,0,1.147,Z,14.365,15.183,,SN 2017EAW,,STD,,,,
2458023.33125,<14.5,,,Vis.,OJR,,145,,X18827AG,,,,Z,,,,SN 2017EAW,,STD,,,,
2458023.33535,15.703,0.023,,V,ATE,,NA,134,X18809KV,,0,1.060,Z,,13.440,2458023.33714,SN 2017EAW,AAVSO,STD,,,,
2458023.33744,15.502,0.070,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.01,Z,,18.335,,SN 2017EAW,VVS,STD,,,,
2458023.46436,15.077,0.033,,V,GFDB,,000-BLC-945,,X18944ZZ,,0,1.134,Z,-12.409,,2458023.46615,SN 2017EAW,AAM,STD,,,,
2458023.46653,15.073,0.033,,V,GFDB,,000-BLC-945,,X18944ZZ,,0,1.138,Z,-12.418,,2458023.46832,SN 2017EAW,AAM,STD,,,,
2458023.46868,15.090,0.033,,V,GFDB,,000-BLC-945,,X18944ZZ,,0,1.142,Z,-12.430,,2458023.47047,SN 2017EAW,AAM,STD,,,,
2458023.585822,14.6707,0.0143,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458023.586528,15.7106,0.0235,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458023.589051,17.1859,0.1018,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458023.591701,15.2236,0.0131,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458024.28521,17.383,0.06,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.165,,SN 2017EAW,BAV,STD,60,,,
2458024.28581,15.609,0.02,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.424,,SN 2017EAW,BAV,STD,60,,,
2458024.43456,15.719,0.022,,V,ATE,,NA,134,X18809KV,,0,1.542,Z,,13.424,2458024.43635,SN 2017EAW,AAVSO,STD,,,,
2458024.580,15.414,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458025.29539,15.736,0.036,,V,ATE,,NA,134,X18809KV,,0,1.080,Z,,13.425,2458025.29717,SN 2017EAW,AAVSO,STD,,,,
2458025.611134,15.8169,0.0856,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458025.611563,15.2388,0.0238,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458025.614225,14.7129,0.0391,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458025.618079,17.2004,0.1913,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458026.32101,15.744,0.033,,V,ATE,,NA,134,X18809KV,,0,1.062,Z,,13.423,2458026.32279,SN 2017EAW,AAVSO,STD,,,,
2458026.353808,15.47,0.11,,CV,UMAA,,000-BCL-934,000-BCL-910,X18838BE,,0,,Z,13.75,13.54,,SN 2017EAW,,STD,,,,
2458026.406,15.435,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458027.294744,15.51,0.10,,CV,UMAA,,000-BCL-934,000-BCL-910,X18838BE,,0,,Z,13.71,13.63,,SN 2017EAW,,STD,,,,
2458028.247474,15.55,0.13,,CV,UMAA,,000-BCL-934,000-BCL-910,X18838BE,,0,,Z,13.91,13.70,,SN 2017EAW,,STD,,,,
2458028.28681,15.5,,,CV,WKL,,,,X18820AP,,0,,Z,15.3,15.9,,SN 2017EAW,BAV,STD,,,,
2458028.661389,15.784,0.037,,V,FSRA,,138,145,X18838AA,,0,1.143,Z,13.404,14.085,,SN 2017EAW,,STD,,,,
2458028.669352,14.695,0.015,,R,FSRA,,138,145,X18838AA,,0,1.150,Z,12.875,13.516,,SN 2017EAW,,STD,,,,
2458028.670903,17.517,0.210,,B,FSRA,,138,145,X18838AA,,0,1.152,Z,14.376,15.200,,SN 2017EAW,,STD,,,,
2458029.29601,15.773,0.039,,V,ATE,,NA,134,X18809KV,,0,1.071,Z,,13.427,2458029.29777,SN 2017EAW,AAVSO,STD,,,,
2458029.340,15.7,,,Vis.,PYG,V,153-4,,AAVSO X18919OU,MOON,,,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2458029.49289,15.925,0.098,,V,LMA,,000-BCL-922,000-BCL-940,X18876PG,,0,1.024,Z,11.637,13.655,,SN 2017EAW,RASC,STD,,,,
2458030.27751,17.472,0.060,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.168,,SN 2017EAW,BAV,STD,61,,,
2458030.27813,15.710,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.417,,SN 2017EAW,BAV,STD,61,,,
2458030.28890,15.817,0.045,,V,ATE,,NA,134,X18809KV,,0,1.074,Z,,13.430,2458030.29065,SN 2017EAW,AAVSO,STD,,,,
2458030.30672,15.822,0.012,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.039,Z,15.327,15.327,2458030.30847,SN 2017EAW,AAVSO,STD,,,,
2458030.3385,15.905,0.120,,V,MMN,,UCAC4 752-062859,UCAC4 751-062868,,TELESCOPE SCHMIDT-CASSEGRAIN 0.25M-F/10.0 + CCD KAF0261E,0,,Z,11.54,11.62,,2017EAW,UAI,STD,,,,
2458030.34730,15.457,0.028,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.34905,AT 2017EAW,AAVSO,STD,,,,
2458030.34766,15.286,0.025,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.34941,AT 2017EAW,AAVSO,STD,,,,
2458030.34803,15.456,0.028,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.34978,AT 2017EAW,AAVSO,STD,,,,
2458030.34839,15.600,0.029,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.35014,AT 2017EAW,AAVSO,STD,,,,
2458030.34875,15.213,0.024,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.35050,AT 2017EAW,AAVSO,STD,,,,
2458030.34911,15.454,0.027,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.35086,AT 2017EAW,AAVSO,STD,,,,
2458030.34947,15.240,0.025,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.35122,AT 2017EAW,AAVSO,STD,,,,
2458030.34982,15.385,0.027,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.35157,AT 2017EAW,AAVSO,STD,,,,
2458030.35018,15.411,0.027,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458030.35193,AT 2017EAW,AAVSO,STD,,,,
2458030.35054,15.338,0.026,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.092,Z,,12.959,2458030.35229,AT 2017EAW,AAVSO,STD,,,,
2458030.37074,15.952,0.095,,V,RZD,,ENSEMBLE,,X21151ADI,,0,1.063,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2458031.453,15.514,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458031.50044,14.7323,0.0213,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458031.510521,15.6820,0.0643,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458031.511632,17.2726,0.1237,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458031.51485,15.2635,0.0190,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458032.28280,15.851,0.081,,V,DUBF,,ENSEMBLE,000-BCL-940,X18926LB,STANDARD MAG:  K = 13.438,0,1.02,Z,,17.636,,SN 2017EAW,VVS,STD,,,,
2458032.28859,15.811,0.047,,V,ATE,,NA,134,X18809KV,,0,1.070,Z,,13.435,2458032.29033,SN 2017EAW,AAVSO,STD,,,,
2458032.29660,17.425,0.070,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,13.482,14.142,,SN 2017EAW,BAV,STD,62,,,
2458032.29721,15.711,0.020,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.02,Z,12.959,13.420,,SN 2017EAW,BAV,STD,62,,,
2458032.30527,15.809,0.046,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.063,Z,-6.015,-4.815,2458032.30701,SN 2017EAW,AAVSO,STD,,,,
2458032.30602,15.880,0.049,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.062,Z,-6.023,-4.857,2458032.30776,SN 2017EAW,AAVSO,STD,,,,
2458032.30678,15.869,0.049,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.062,Z,-6.018,-4.892,2458032.30852,SN 2017EAW,AAVSO,STD,,,,
2458033.23056,16.02,0.03,,TG,PMAK,B,ensemble,,X21136CJL,5 comp stars used,0,,Z,na,,,SN 2017EAW,,STD,,,,
2458033.31352,17.463,0.090,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.02,Z,13.482,14.171,,SN 2017EAW,BAV,STD,63,,,
2458033.31413,15.749,0.025,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,CLOUDS,1,1.02,Z,12.959,13.430,,SN 2017EAW,BAV,STD,63,,,
2458033.339869,15.880,0.011,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.054,Z,15.327,15.327,2458033.34013 ,SN 2017EAW,AAVSO,STD,,,,
2458033.651817,15.890,0.049,,V,FSRA,,138,145,X18838AA,,0,1.146,Z,13.406,14.113,,SN 2017EAW,,STD,,,,
2458033.653113,14.759,0.017,,R,FSRA,,138,145,X18838AA,,0,1.148,Z,12.879,13.528,,SN 2017EAW,,STD,,,,
2458033.654641,17.866,0.340,,B,FSRA,,138,145,X18838AA,,0,1.149,Z,14.336,15.156,,SN 2017EAW,,STD,,,,
2458034.28646,15.845,0.036,,V,ATE,,NA,134,X18809KV,,0,1.068,Z,,13.424,2458034.28818,SN 2017EAW,AAVSO,STD,,,,
2458034.31469,14.831,0.010,,R,NRNA,,000-BLC-928,,X18809J,,0,1.056,Z,-15.235,,2458034.31641,AT 2017EAW,AAVSO,STD,,,,
2458034.32998,15.805,0.013,,V,NRNA,,000-BLC-928,,X18809J,,0,1.060,Z,-15.227,,2458034.33170,AT 2017EAW,AAVSO,STD,,,,
2458034.33800,15.845,0.034,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.33972,AT 2017EAW,AAVSO,STD,,,,
2458034.33836,15.514,0.030,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.34008,AT 2017EAW,AAVSO,STD,,,,
2458034.33872,15.113,0.027,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.34044,AT 2017EAW,AAVSO,STD,,,,
2458034.33907,15.305,0.027,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.34079,AT 2017EAW,AAVSO,STD,,,,
2458034.33943,15.417,0.028,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.34115,AT 2017EAW,AAVSO,STD,,,,
2458034.33979,15.228,0.026,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.34151,AT 2017EAW,AAVSO,STD,,,,
2458034.34015,15.633,0.033,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.34187,AT 2017EAW,AAVSO,STD,,,,
2458034.34052,15.766,0.033,,V,AFSA,,NA,000-BCL-945,X18808M,,0,1.091,Z,,12.959,2458034.34224,AT 2017EAW,AAVSO,STD,,,,
2458034.34822,16.542,0.017,,SG,NRNA,,000-BLC-928,,X18809J,,0,1.071,Z,-15.229,,2458034.34994,AT 2017EAW,AAVSO,STD,,,,
2458034.36348,15.136,0.010,,SR,NRNA,,000-BLC-928,,X18809J,,0,1.084,Z,-15.151,,2458034.36520,AT 2017EAW,AAVSO,STD,,,,
2458034.37584,14.916,0.013,,SI,NRNA,,000-BLC-928,,X18809J,,0,1.097,Z,-14.640,,2458034.37756,AT 2017EAW,AAVSO,STD,,,,
2458034.37584,14.916,0.013,,SI,NRNA,,000-BLC-928,,X18809J,,0,1.097,Z,-14.640,,2458034.37756,SN 2017eaw,AAVSO,STD,,,,
2458035.30551,15.872,0.013,,V,NRNA,,000-BLC-928,,X18809J,,0,1.055,Z,-15.222,,2458035.30722,AT 2017EAW,AAVSO,STD,,,,
2458035.31973,15.890,0.029,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.059,Z,-6.072,-4.892,2458035.32144,SN 2017EAW,AAVSO,STD,,,,
2458035.32048,15.848,0.028,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.059,Z,-6.075,-4.952,2458035.32219,SN 2017EAW,AAVSO,STD,,,,
2458035.32079,14.863,0.010,,R,NRNA,,000-BLC-928,,X18809J,,0,1.058,Z,-15.204,,2458035.32250,AT 2017EAW,AAVSO,STD,,,,
2458035.32124,15.879,0.029,,V,CDZ,,000-BCL-910,000-BMH-314,X18919R,(V->V),0,1.059,Z,-6.051,-4.918,2458035.32295,SN 2017EAW,AAVSO,STD,,,,
2458035.329491,15.8828,0.0204,,V,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458035.33272,14.8057,0.0107,,R,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458035.33605,16.528,0.017,,SG,NRNA,,000-BLC-928,,X18809J,,0,1.065,Z,-15.201,,2458035.33776,AT 2017EAW,AAVSO,STD,,,,
2458035.336447,17.3090,0.0552,,B,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458035.343368,15.3668,0.0142,,CV,MXI,,ENSEMBLE,,X20681ZL,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2458035.35132,15.181,0.010,,SR,NRNA,,000-BLC-928,,X18809J,,0,1.075,Z,-15.143,,2458035.35303,AT 2017EAW,AAVSO,STD,,,,
2458035.36370,14.929,0.013,,SI,NRNA,,000-BLC-928,,X18809J,,0,1.087,Z,-14.609,,2458035.36541,AT 2017EAW,AAVSO,STD,,,,
2458035.406019,15.892,0.012,,V,MAND,,000-BCL-926,000-BCL-926,X18820L,,0,1.148,Z,15.327,15.327,2458035.40628 ,SN 2017EAW,AAVSO,STD,,,,
2458035.474,15.50,,,CV,PYG,,141,,AAVSO X18919OU,COAST,0,,Z,14.1,,,SN 2017EAW,BAA-VSS,STD,,,,
2458035.638287,15.838,0.030,,V,FSRA,,138,145,X18838AA,,0,1.139,Z,13.403,14.112,,SN 2017EAW,,STD,,,,
2458035.63956,14.744,0.011,,R,FSRA,,138,145,X18838AA,,0,1.140,Z,12.878,13.531,,SN 2017EAW,,STD,,,,
2458035.640949,17.447,0.150,,B,FSRA,,138,145,X18838AA,,0,1.142,Z,14.378,15.167,,SN 2017EAW,,STD,,,,
